ID,Tag,Given_Sample_Name,Type,Latitude,Longitude,Geohash,MAAT,MAF,pH,GDGT0,GDGT1,GDGT2,GDGT3,Cren,Creni,IIIa5,IIIa6,IIIb5,IIIb6,IIIc5,IIIc6,IIa5,IIa6,IIb5,IIb6,IIc5,IIc6,Ia,Ib,Ic,Reference,Citation,DOI
0048,0048.twfhpz1bd.7,Chen_2021 TW-12,Soil,38.71045,70.6556,twfhpz1bd,8.666666647,12.93333332,7.76,NA,NA,NA,NA,NA,NA,0.079792438,0.374633492,0.004064931,0.013255358,0.00083148,0.001206693,0.035972469,0.265725159,0.024786488,0.078995587,0.000926996,0.001525586,0.090347102,0.025950561,0.001985659,Chen et al. (2021),7,10.1016/j.chemgeo.2020.119908
0049,0049.twfk0gb9h.7,Chen_2021 TW-13,Soil,38.69268333,70.69788333,twfk0gb9h,7.22499981,11.3111109,7.83,NA,NA,NA,NA,NA,NA,0.029868071,0.472688689,0.004157292,0.009332174,0,0,0.017677439,0.308974228,0.010733279,0.041276335,0.000792596,0.001395991,0.075434649,0.026631213,0.001038045,Chen et al. (2021),7,10.1016/j.chemgeo.2020.119908
004A,004A.twfk15shc.7,Chen_2021 TW-14,Soil,38.69193333,70.71358333,twfk15shc,6.574999998,12.01250003,7.93,NA,NA,NA,NA,NA,NA,0.059782953,0.370363163,0.011370528,0.02799752,0,0,0.017917538,0.299131239,0.016396942,0.070482186,0.005785958,0.007194169,0.068019514,0.032948508,0.012609783,Chen et al. (2021),7,10.1016/j.chemgeo.2020.119908
004B,004B.twfk15pjy.7,Chen_2021 TW-15,Soil,38.68935,70.71788333,twfk15pjy,5.950000043,11.35000005,7.31,NA,NA,NA,NA,NA,NA,0.147934417,0.306179097,0.002557151,0.011550715,0.001016679,0.000990512,0.052631828,0.291973782,0.017373782,0.071840009,0.001286019,0.001884026,0.0679718,0.022868633,0.001941549,Chen et al. (2021),7,10.1016/j.chemgeo.2020.119908
004C,004C.twfk13948.7,Chen_2021 TW-16,Soil,38.68055,70.7204,twfk13948,5.925000022,11.33750005,7.38,NA,NA,NA,NA,NA,NA,0.081420023,0.340455988,0.006156461,0.012461667,0,0,0.027773619,0.347162996,0.016698943,0.053960312,0.003479067,0.004841911,0.072612246,0.026592359,0.006384407,Chen et al. (2021),7,10.1016/j.chemgeo.2020.119908
004D,004D.twfk193cy.7,Chen_2021 TW-17,Soil,38.67905,70.73265,twfk193cy,5.474999891,10.87499985,8.35,NA,NA,NA,NA,NA,NA,0.077996139,0.141245483,0.006207613,0.02693431,0.003529528,0.002559279,0.046042275,0.378763428,0.051329142,0.113835949,0.002876095,0.002504826,0.104999752,0.037800109,0.00337607,Chen et al. (2021),7,10.1016/j.chemgeo.2020.119908
004E,004E.twf7cxv5h.7,Chen_2021 TW-18,Soil,38.67103333,70.73703333,twf7cxv5h,4.958333301,11.85714286,7.69,NA,NA,NA,NA,NA,NA,0.079234476,0.262672792,0.004777921,0.016138188,0,0,0.044171124,0.299615795,0.033014156,0.095921803,0.006708107,0.006182885,0.093615494,0.051896307,0.006050953,Chen et al. (2021),7,10.1016/j.chemgeo.2020.119908
004F,004F.twf7cx2q2.7,Chen_2021 TW-19,Soil,38.66886667,70.73036667,twf7cx2q2,5.175000036,12.07142864,6.79,NA,NA,NA,NA,NA,NA,0.151174079,0.223565889,0.00434051,0.017461089,0,0,0.082650375,0.27893238,0.025568847,0.067583419,0.007520249,0.006274902,0.097487574,0.030748558,0.006692128,Chen et al. (2021),7,10.1016/j.chemgeo.2020.119908
0050,0050.twf7cqmu0.7,Chen_2021 TW-20,Soil,38.66295,70.72693333,twf7cqmu0,4.441666692,11.25714282,7.13,NA,NA,NA,NA,NA,NA,0.101229044,0.207970268,0.004519769,0.01856308,0,0,0.059953584,0.291232376,0.033517572,0.112945302,0.011081534,0.008974811,0.090956081,0.049894675,0.009161904,Chen et al. (2021),7,10.1016/j.chemgeo.2020.119908
0051,0051.twf7ct63x.7,Chen_2021 TW-21,Soil,38.65706667,70.7334,twf7ct63x,3.316666603,10.0285714,6.58,NA,NA,NA,NA,NA,NA,0.150495463,0.140296843,0.001940779,0.002364763,0,0,0.16049101,0.280813225,0.018364681,0.023350029,0.002192486,0.010772621,0.185681196,0.018256131,0.004980774,Chen et al. (2021),7,10.1016/j.chemgeo.2020.119908
0052,0052.twf7cecrj.7,Chen_2021 TW-22,Soil,38.64976667,70.73191667,twf7cecrj,3.241666714,9.928571565,7.01,NA,NA,NA,NA,NA,NA,0.101164232,0.195127542,0.004212733,0.016344574,0.003219815,0.004290805,0.089121933,0.317052401,0.027080188,0.079114125,0.007430512,0.00409766,0.108790294,0.037176983,0.005776204,Chen et al. (2021),7,10.1016/j.chemgeo.2020.119908
0053,0053.twf7c77rp.7,Chen_2021 TW-23,Soil,38.647,70.7238,twf7c77rp,3.008333345,9.62857151,6.53,NA,NA,NA,NA,NA,NA,0.176333931,0.111696401,0,0,0,0,0.239541197,0.223238988,0.018235862,0.032596428,0.00446458,0,0.162846305,0.028970829,0.00207548,Chen et al. (2021),7,10.1016/j.chemgeo.2020.119908
0054,0054.twf7chqh5.7,Chen_2021 TW-24,Soil,38.65198333,70.71638333,twf7chqh5,3.599999934,10.27142852,7.37,NA,NA,NA,NA,NA,NA,0.133316913,0.365530144,0.005759475,0.009139695,0,0,0.055713357,0.310047375,0.016806767,0.051159232,0,0,0.039110976,0.013416066,0,Chen et al. (2021),7,10.1016/j.chemgeo.2020.119908
0055,0055.twf7c5t1d.7,Chen_2021 TW-25,Soil,38.64743333,70.71496667,twf7c5t1d,2.991666694,9.600000109,7.16,NA,NA,NA,NA,NA,NA,0.137879096,0.359446927,0,0,0,0,0.054063431,0.318795695,0.013682981,0.052565665,0,0,0.047700041,0.015866166,0,Chen et al. (2021),7,10.1016/j.chemgeo.2020.119908
0056,0056.twf7c4pg4.7,Chen_2021 TW-26,Soil,38.63946667,70.71876667,twf7c4pg4,2.083333313,8.628571408,6.51,NA,NA,NA,NA,NA,NA,0.176029155,0.135203173,0.004654258,0.006542364,0,0,0.177491751,0.266154784,0.018875748,0.035271086,0.010559131,0.00346522,0.136008121,0.026746698,0.00299851,Chen et al. (2021),7,10.1016/j.chemgeo.2020.119908
0057,0057.twf7c44ev.7,Chen_2021 TW-27,Soil,38.6396,70.71168333,twf7c44ev,2.183333357,8.728571483,6.56,NA,NA,NA,NA,NA,NA,0.262422282,0.134204738,0,0,0,0,0.19693912,0.241755222,0.010716994,0.011736648,0.00345367,5.91225E-05,0.130875142,0.007837062,0,Chen et al. (2021),7,10.1016/j.chemgeo.2020.119908
0058,0058.twf7c0wdk.7,Chen_2021 TW-28,Soil,38.6311,70.71713333,twf7c0wdk,1.566666732,8.071428725,7.19,NA,NA,NA,NA,NA,NA,0.171695651,0.363123671,0.00370164,0.010170271,0,0,0.067298112,0.236912324,0.018594707,0.041171448,0.002065789,0.000728156,0.06712944,0.016213312,0.00119548,Chen et al. (2021),7,10.1016/j.chemgeo.2020.119908
0059,0059.twdvmhntz.7,Chen_2021 TE1-1,Soil,37.50835,71.59616667,twdvmhntz,8.741666814,13.07777794,7.08,NA,NA,NA,NA,NA,NA,0.121702093,0.268430976,0.00335047,0.007148574,0,0,0.083314117,0.320899065,0.01025488,0.039703748,0,0,0.116913769,0.023846665,0.004435642,Chen et al. (2021),7,10.1016/j.chemgeo.2020.119908
005A,005A.twdvxdjps.7,Chen_2021 TE1-2,Soil,37.5416,71.70385,twdvxdjps,6.691666692,12.47500008,6.41,NA,NA,NA,NA,NA,NA,0.205593884,0.177272359,0.002315697,0.002420729,0,0,0.172308865,0.274872737,0.031043344,0.030877294,0,0,0.091335492,0.0119596,0,Chen et al. (2021),7,10.1016/j.chemgeo.2020.119908
005B,005B.twen0bm5m.7,Chen_2021 TE1-3,Soil,37.61915,71.7588,twen0bm5m,6.083333363,11.93750004,6.65,NA,NA,NA,NA,NA,NA,0.301379938,0.100508357,0,0,0,0,0.234742429,0.220244843,0.005548386,0.014887875,0,0,0.11337418,0.009313993,0,Chen et al. (2021),7,10.1016/j.chemgeo.2020.119908
005C,005C.twen7m6jk.7,Chen_2021 TE1-4,Soil,37.6909,71.86451667,twen7m6jk,5.925000111,11.78750014,8.88,NA,NA,NA,NA,NA,NA,0.075604556,0.164945732,0.003976751,0.018161963,0.001354918,0.004768787,0.090162927,0.340823386,0.027329234,0.099822221,0.002575545,0.01227084,0.114268016,0.039444066,0.00449106,Chen et al. (2021),7,10.1016/j.chemgeo.2020.119908
005D,005D.twenkywxb.7,Chen_2021 TE1-5,Soil,37.6982,71.93641667,twenkywxb,4.65833321,11.98571416,7.07,NA,NA,NA,NA,NA,NA,0.076468534,0.200174618,0,0.009799539,0,0,0.077725781,0.358936928,0.019773696,0.081211148,0.003198994,0.008039394,0.120919187,0.042487951,0.001264231,Chen et al. (2021),7,10.1016/j.chemgeo.2020.119908
005E,005E.twenxukhs.7,Chen_2021 TE1-6,Soil,37.72923333,72.06501667,twenxukhs,3.425000101,10.68571438,7.34,NA,NA,NA,NA,NA,NA,0.089165378,0.271575342,0.004023973,0.012353624,0,0,0.073585948,0.309028392,0.027176315,0.070821365,0,0,0.100052475,0.038201502,0.004015687,Chen et al. (2021),7,10.1016/j.chemgeo.2020.119908
005F,005F.tweq8yudk.7,Chen_2021 TE1-7,Soil,37.74256667,72.10965,tweq8yudk,2.675000072,9.771428653,7.43,NA,NA,NA,NA,NA,NA,0.057543102,0.499334253,0.007714365,0.008711198,0,0,0.021185186,0.323632931,0.008535286,0.024973721,0,0,0.040239411,0.008130546,0,Chen et al. (2021),7,10.1016/j.chemgeo.2020.119908
0060,0060.tweq7nv9m.7,Chen_2021 TE1-8,Soil,37.69846667,72.20995,tweq7nv9m,2.766666591,10.11428564,6.58,NA,NA,NA,NA,NA,NA,0.138675021,0.186149849,0.002561688,0.004774772,0,0,0.177489956,0.286391664,0.016682519,0.033238847,0,0,0.147639351,0.006396333,0,Chen et al. (2021),7,10.1016/j.chemgeo.2020.119908
0061,0061.tweqt4jmc.7,Chen_2021 TE1-9,Soil,37.71706667,72.29733333,tweqt4jmc,2.433333377,9.80000002,5.95,NA,NA,NA,NA,NA,NA,0.141312629,0.064648295,0,0,0,0,0.32413643,0.194683237,0.011000554,0.013103096,0,0,0.238781362,0.012077878,0.000256519,Chen et al. (2021),7,10.1016/j.chemgeo.2020.119908
0062,0062.tweqrqvrn.7,Chen_2021 TE1-10,Soil,37.69945,72.3964,tweqrqvrn,2.008333315,9.357142874,7.12,NA,NA,NA,NA,NA,NA,0.116428555,0.236079501,0,0.013661356,0,0,0.099060324,0.327940149,0.018269599,0.072768551,0,0,0.094542218,0.021249746,0,Chen et al. (2021),7,10.1016/j.chemgeo.2020.119908
0063,0063.twew2wcnr.7,Chen_2021 TE1-11,Soil,37.6993,72.44553333,twew2wcnr,1.691666658,9.028571427,7.33,NA,NA,NA,NA,NA,NA,0.129247443,0.368550603,0.008152699,0.010882562,0,0,0.054955986,0.287826286,0.011832799,0.060302498,0.000101766,0.001022745,0.050683102,0.014857783,0.001583728,Chen et al. (2021),7,10.1016/j.chemgeo.2020.119908
0064,0064.twew3dw03.7,Chen_2021 TE1-12,Soil,37.67491667,72.49608333,twew3dw03,1.666666756,9.028571486,7.22,NA,NA,NA,NA,NA,NA,0.063919003,0.372160579,0.005498348,0,0,0,0.033491224,0.272751467,0.021486592,0.132778591,0,0,0.063819908,0.034094287,0,Chen et al. (2021),7,10.1016/j.chemgeo.2020.119908
0065,0065.twew4evkq.7,Chen_2021 TE1-13,Soil,37.63851667,72.53923333,twew4evkq,1.358333255,8.74285709,7.09,NA,NA,NA,NA,NA,NA,0.10980284,0.465604109,0.004079034,0.005479743,0,0,0.045506059,0.281663448,0.010806681,0.020335746,0.000736433,0.000182517,0.045826524,0.008748063,0.001228804,Chen et al. (2021),7,10.1016/j.chemgeo.2020.119908
0066,0066.twetu0092.7,Chen_2021 TE1-14,Soil,37.57346667,72.59836667,twetu0092,0.408333366,9.216666698,7.07,NA,NA,NA,NA,NA,NA,0.083624292,0.328874972,0.004105993,0.004412059,0,0,0.058131349,0.383119283,0.014832429,0.015823612,0.001753994,0.002443819,0.087337108,0.012501619,0.003039471,Chen et al. (2021),7,10.1016/j.chemgeo.2020.119908
0067,0067.twettm6m0.7,Chen_2021 TE1-15,Soil,37.559,72.65571667,twettm6m0,-0.5166667,8.083333174,7.1,NA,NA,NA,NA,NA,NA,0.056964861,0.381427577,0.001014916,0.009139643,0,0,0.026719824,0.417646043,0.00721778,0.032374742,0.000615428,0.000866458,0.05382564,0.009020876,0.003166214,Chen et al. (2021),7,10.1016/j.chemgeo.2020.119908
0068,0068.twetmzg4g.7,Chen_2021 TE1-16,Soil,37.52841667,72.67881667,twetmzg4g,-0.958333353,7.600000064,6.85,NA,NA,NA,NA,NA,NA,0.114373245,0.38127688,0.002745429,0.002034524,0,0,0.058816598,0.351473852,0.008405177,0.013122287,0,0,0.061247815,0.006504193,0,Chen et al. (2021),7,10.1016/j.chemgeo.2020.119908
0069,0069.twetq37we.7,Chen_2021 TE1-17,Soil,37.49336667,72.7015,twetq37we,-1.216666659,7.516666651,7.47,NA,NA,NA,NA,NA,NA,0.095939341,0.412702245,0.005185444,0.010686203,0.000384289,0.002603807,0.04470321,0.29740309,0.010750251,0.041611651,0.002443687,0.005104152,0.051516958,0.013669373,0.005296297,Chen et al. (2021),7,10.1016/j.chemgeo.2020.119908
006A,006A.twetr0eyb.7,Chen_2021 TE1-18,Soil,37.48928333,72.73466667,twetr0eyb,-1.99999993,6.716666758,7.84,NA,NA,NA,NA,NA,NA,0.074318605,0.422126291,0,0,0,0,0.062468258,0.288555951,0.01633655,0.048840359,0,0,0.069070594,0.018283393,0,Chen et al. (2021),7,10.1016/j.chemgeo.2020.119908
006B,006B.twetr2x2s.7,Chen_2021 TE1-19,Soil,37.4882,72.75063333,twetr2x2s,-2.991666776,6.880000043,7.04,NA,NA,NA,NA,NA,NA,0.115201587,0.284876318,0.001281829,0.003127322,0,0,0.073092396,0.405745317,0.007987535,0.020497478,0,0,0.074809575,0.009738102,0.003642541,Chen et al. (2021),7,10.1016/j.chemgeo.2020.119908
006C,006C.twetpsv45.7,Chen_2021 TE1-20,Soil,37.46785,72.75846667,twetpsv45,-3.49999996,6.340000057,6.99,NA,NA,NA,NA,NA,NA,0.148849293,0.288985612,0.004859464,0.017770508,0,0,0.059604669,0.262854608,0.039077692,0.089327794,0,0,0.055046199,0.028432021,0.005192141,Chen et al. (2021),7,10.1016/j.chemgeo.2020.119908
006D,006D.twew4ppb2.7,Chen_2021 TE2-1,Soil,37.65571667,72.52043333,twew4ppb2,1.766666666,9.18571427,7.15,NA,NA,NA,NA,NA,NA,0.082389236,0.141211758,0.004392368,0.0128982,0,0,0.11128164,0.26603043,0.056479094,0.107959707,0.001770036,0.004911226,0.120004051,0.085759471,0.004912784,Chen et al. (2021),7,10.1016/j.chemgeo.2020.119908
006E,006E.twettm6m0.7,Chen_2021 TE2-2,Soil,37.559,72.65571667,twettm6m0,-0.5166667,8.083333174,6.62,NA,NA,NA,NA,NA,NA,0.115386031,0.074544622,0.003445946,0.004375228,0.000898827,0,0.259070819,0.196912281,0.055895148,0.041671346,0.002732855,0.001659617,0.158883255,0.079158347,0.005365679,Chen et al. (2021),7,10.1016/j.chemgeo.2020.119908
006F,006F.twetmzg4g.7,Chen_2021 TE2-3,Soil,37.52841667,72.67881667,twetmzg4g,-0.958333353,7.600000064,7.16,NA,NA,NA,NA,NA,NA,0.091047746,0.162066127,0.006675401,0.018454623,0,0,0.102331446,0.278603286,0.086098327,0.1066998,0.002172496,0.006488154,0.062328396,0.072856254,0.004177944,Chen et al. (2021),7,10.1016/j.chemgeo.2020.119908
0070,0070.twetq37we.7,Chen_2021 TE2-4,Soil,37.49336667,72.7015,twetq37we,-1.216666659,7.516666651,7.61,NA,NA,NA,NA,NA,NA,0.098306447,0.290485707,0.003236027,0.014692916,0,0,0.072376411,0.271824053,0.045804865,0.091321895,0.00161312,0.001619348,0.072882235,0.034572194,0.001264782,Chen et al. (2021),7,10.1016/j.chemgeo.2020.119908
0071,0071.twetpy80s.7,Chen_2021 TE2-5,Soil,37.4772,72.76265,twetpy80s,-2.799999909,7.100000143,6.86,NA,NA,NA,NA,NA,NA,0.285900272,0.104953636,0,0,0,0,0.276049603,0.180687446,0.01338249,0.010753361,0.001985625,0,0.117539195,0.008748371,0,Chen et al. (2021),7,10.1016/j.chemgeo.2020.119908
0072,0072.wj2qutb7x.10,Dang_2018_1_2_avg,Lacustrine,30.75,90.55,wj2qutb7x,-0.2,6.340261555,9.5,NA,NA,NA,NA,NA,NA,0.045,0.29,0.01,0.08,0,0.075,0.03,0.095,0.02,0.15,0,0.125,0.04,0.02,0.02,Dang et al. (2018),10,10.1016/j.orggeochem.2018.02.008
0073,0073.y8eqrr0f3.10,Dang_2018_3,Lacustrine,48.95,117.39,y8eqrr0f3,1,12.67142857,NA,NA,NA,NA,NA,NA,NA,0.060606061,0.171717172,0,0.01010101,0,0,0.090909091,0.282828283,0.04040404,0.101010101,0,0.01010101,0.151515152,0.070707071,0.01010101,Dang et al. (2018),10,10.1016/j.orggeochem.2018.02.008
0074,0074.wnx36d7d2.10,Dang_2018_4_5_avg,Lacustrine,36.795,100.31,wnx36d7d2,1.8,8.155564323,9.05,NA,NA,NA,NA,NA,NA,0.074257426,0.193069307,0.00990099,0.004950495,0,0,0.089108911,0.217821782,0.03960396,0.054455446,0.00990099,0.004950495,0.227722772,0.064356436,0.00990099,Dang et al. (2018),10,10.1016/j.orggeochem.2018.02.008
0075,0075.wzd12f763.10,Dang_2018_6,Lacustrine,42.42,126.6,wzd12f763,3.2,13.25714286,7.8,NA,NA,NA,NA,NA,NA,0.04,0.06,0,0.01,0,0,0.19,0.18,0.05,0.06,0.01,0,0.3,0.09,0.01,Dang et al. (2018),10,10.1016/j.orggeochem.2018.02.008
0076,0076.wz9cq0ebj.10,Dang_2018_7,Lacustrine,42.41,126.48,wz9cq0ebj,3.2,13.25714286,8,NA,NA,NA,NA,NA,NA,0.081632653,0.071428571,0,0.010204082,0,0,0.204081633,0.173469388,0.06122449,0.071428571,0.010204082,0,0.193877551,0.102040816,0.020408163,Dang et al. (2018),10,10.1016/j.orggeochem.2018.02.008
0077,0077.wz9beu7p7.10,Dang_2018_8,Lacustrine,42.3,126.38,wz9beu7p7,4.2,14.23571429,7.8,NA,NA,NA,NA,NA,NA,0.050505051,0.050505051,0,0,0,0,0.252525253,0.151515152,0.03030303,0.03030303,0.01010101,0,0.343434343,0.070707071,0.01010101,Dang et al. (2018),10,10.1016/j.orggeochem.2018.02.008
0078,0078.wz9bu5f2k.10,Dang_2018_9,Lacustrine,42.34,126.39,wz9bu5f2k,4.2,14.23571429,8,NA,NA,NA,NA,NA,NA,0.080808081,0.080808081,0,0.01010101,0,0,0.262626263,0.161616162,0.060606061,0.04040404,0,0,0.212121212,0.080808081,0.01010101,Dang et al. (2018),10,10.1016/j.orggeochem.2018.02.008
0079,0079.wx0ngeux0.10,Dang_2018_10_11_12_avg,Lacustrine,40.58333333,112.66,wx0ngeux0,4.9,13.81199433,9,NA,NA,NA,NA,NA,NA,0.053691275,0.11409396,0.010067114,0.010067114,0.003355705,0,0.090604027,0.177852349,0.080536913,0.093959732,0.013422819,0,0.130872483,0.16442953,0.05704698,Dang et al. (2018),10,10.1016/j.orggeochem.2018.02.008
007A,007A.yb03jnnr6.10,Dang_2018_13,Lacustrine,45.21,124.33,yb03jnnr6,5.3,15.99985289,8.3,NA,NA,NA,NA,NA,NA,0.07,0.14,0.01,0.01,0,0,0.11,0.28,0.05,0.09,0.01,0,0.14,0.08,0.01,Dang et al. (2018),10,10.1016/j.orggeochem.2018.02.008
007B,007B.wrm2e25jj.10,Dang_2018_14,Lacustrine,40.87,108.78,wrm2e25jj,6.1,15.47664202,8.7,NA,NA,NA,NA,NA,NA,0.060606061,0.181818182,0.01010101,0.02020202,0,0,0.060606061,0.292929293,0.04040404,0.121212121,0,0,0.151515152,0.060606061,0,Dang et al. (2018),10,10.1016/j.orggeochem.2018.02.008
007C,007C.wxxejw3hc.10,Dang_2018_15,Lacustrine,42.75,123.29,wxxejw3hc,6.7,16.65718951,8.3,NA,NA,NA,NA,NA,NA,0.089108911,0.138613861,0,0.00990099,0,0,0.178217822,0.247524752,0.03960396,0.069306931,0,0,0.148514851,0.069306931,0.00990099,Dang et al. (2018),10,10.1016/j.orggeochem.2018.02.008
007D,007D.wx0gkukf1.10,Dang_2018_16,Lacustrine,39.97,113.77,wx0gkukf1,7,13.73652672,9.3,NA,NA,NA,NA,NA,NA,0.1,0.11,0.01,0.01,0,0,0.12,0.26,0.06,0.08,0.01,0.01,0.15,0.07,0.01,Dang et al. (2018),10,10.1016/j.orggeochem.2018.02.008
007E,007E.wxrm7wxcj.10,Dang_2018_17,Lacustrine,41.74,122.86,wxrm7wxcj,8.3,13.78650006,9.2,NA,NA,NA,NA,NA,NA,0.08,0.08,0,0,0,0,0.17,0.25,0.06,0.04,0.01,0,0.19,0.1,0.02,Dang et al. (2018),10,10.1016/j.orggeochem.2018.02.008
007F,007F.wx4mdjju7.10,Dang_2018_18,Lacustrine,40.37,115.76,wx4mdjju7,9.5,14.52761189,8.5,NA,NA,NA,NA,NA,NA,0.1,0.12,0.01,0.01,0,0,0.14,0.23,0.09,0.07,0.01,0,0.13,0.08,0.01,Dang et al. (2018),10,10.1016/j.orggeochem.2018.02.008
0080,0080.wx5edpprw.10,Dang_2018_19,Lacustrine,40.03,117.52,wx5edpprw,10.9,15.96062174,9.5,NA,NA,NA,NA,NA,NA,0.08,0.1,0.01,0.01,0,0,0.15,0.21,0.08,0.06,0.01,0,0.18,0.1,0.01,Dang et al. (2018),10,10.1016/j.orggeochem.2018.02.008
0081,0081.wwcs7whzn.10,Dang_2018_20,Lacustrine,38.75,114.77,wwcs7whzn,12.1,17.57777778,8.1,NA,NA,NA,NA,NA,NA,0.040816327,0.091836735,0.010204082,0.020408163,0,0,0.112244898,0.265306122,0.051020408,0.091836735,0,0,0.204081633,0.102040816,0.010204082,Dang et al. (2018),10,10.1016/j.orggeochem.2018.02.008
0082,0082.wwfmrqvrd.10,Dang_2018_21,Lacustrine,38.93,115.99,wwfmrqvrd,12.6,17.88888889,8.2,NA,NA,NA,NA,NA,NA,0.05,0.08,0.01,0.01,0,0,0.16,0.18,0.08,0.06,0.01,0,0.22,0.12,0.02,Dang et al. (2018),10,10.1016/j.orggeochem.2018.02.008
0083,0083.wwdnnfrft.10,Dang_2018_22,Lacustrine,37.63,115.62,wwdnnfrft,12.7,17.7716425,8.6,NA,NA,NA,NA,NA,NA,0.070707071,0.101010101,0.01010101,0.02020202,0,0,0.151515152,0.191919192,0.070707071,0.070707071,0,0,0.202020202,0.101010101,0.01010101,Dang et al. (2018),10,10.1016/j.orggeochem.2018.02.008
0084,0084.ww6ss4q60.10,Dang_2018_23,Lacustrine,35.96,116.2,ww6ss4q60,13.2,17.321907,8.8,NA,NA,NA,NA,NA,NA,0.060606061,0.070707071,0.01010101,0.01010101,0,0,0.171717172,0.161616162,0.121212121,0.050505051,0.01010101,0,0.181818182,0.131313131,0.02020202,Dang et al. (2018),10,10.1016/j.orggeochem.2018.02.008
0085,0085.wqj763w49.10,Dang_2018_24,Lacustrine,34.33,108.74,wqj763w49,13.5,14.9008898,8.3,NA,NA,NA,NA,NA,NA,0.04040404,0.101010101,0.01010101,0.01010101,0,0,0.121212121,0.191919192,0.060606061,0.101010101,0.01010101,0.01010101,0.202020202,0.121212121,0.02020202,Dang et al. (2018),10,10.1016/j.orggeochem.2018.02.008
0086,0086.ww5p94j7f.10,Dang_2018_25,Lacustrine,35.08,116.77,ww5p94j7f,13.7,13.7,8.6,NA,NA,NA,NA,NA,NA,0.06,0.09,0.01,0.01,0,0,0.15,0.19,0.09,0.06,0.01,0,0.2,0.11,0.02,Dang et al. (2018),10,10.1016/j.orggeochem.2018.02.008
0087,0087.wwh1bf32p.10,Dang_2018_26,Lacustrine,34.07,118.16,wwh1bf32p,13.8,13.8,8.5,NA,NA,NA,NA,NA,NA,0.04950495,0.099009901,0.00990099,0.00990099,0,0,0.128712871,0.227722772,0.079207921,0.079207921,0.00990099,0,0.198019802,0.099009901,0.00990099,Dang et al. (2018),10,10.1016/j.orggeochem.2018.02.008
0088,0088.wtumqpzhg.10,Dang_2018_27,Lacustrine,33.31,118.75,wtumqpzhg,14,14,8.4,NA,NA,NA,NA,NA,NA,0.05,0.06,0.01,0.02,0,0,0.13,0.11,0.1,0.12,0.01,0.02,0.17,0.16,0.04,Dang et al. (2018),10,10.1016/j.orggeochem.2018.02.008
0089,0089.ww5kukd1u.10,Dang_2018_28,Lacustrine,34.61,117.26,ww5kukd1u,14.6,14.6,8.2,NA,NA,NA,NA,NA,NA,0.060606061,0.070707071,0.01010101,0.01010101,0,0,0.181818182,0.151515152,0.111111111,0.050505051,0.01010101,0,0.202020202,0.121212121,0.02020202,Dang et al. (2018),10,10.1016/j.orggeochem.2018.02.008
008A,008A.wtufeysn2.10,Dang_2018_29,Lacustrine,32.82,119.35,wtufeysn2,14.9,14.9,8.7,NA,NA,NA,NA,NA,NA,0.050505051,0.060606061,0.01010101,0.01010101,0,0,0.151515152,0.121212121,0.101010101,0.101010101,0.01010101,0.01010101,0.191919192,0.151515152,0.03030303,Dang et al. (2018),10,10.1016/j.orggeochem.2018.02.008
008B,008B.wtt5byh4n.10,Dang_2018_30,Lacustrine,31.63,119.57,wtt5byh4n,15.7,15.7,8.3,NA,NA,NA,NA,NA,NA,0.050505051,0.050505051,0.01010101,0.01010101,0,0,0.191919192,0.121212121,0.121212121,0.04040404,0.01010101,0,0.212121212,0.151515152,0.03030303,Dang et al. (2018),10,10.1016/j.orggeochem.2018.02.008
008C,008C.wtse4w3ky.10,Dang_2018_31,Lacustrine,31.5,118.94,wtse4w3ky,15.9,15.9,8.8,NA,NA,NA,NA,NA,NA,0.04950495,0.069306931,0.00990099,0.00990099,0,0,0.168316832,0.138613861,0.108910891,0.04950495,0.00990099,0,0.207920792,0.148514851,0.02970297,Dang et al. (2018),10,10.1016/j.orggeochem.2018.02.008
008D,008D.wttfucevh.10,Dang_2018_32,Lacustrine,31.43,120.8,wttfucevh,15.9,15.9,8.4,NA,NA,NA,NA,NA,NA,0.06,0.06,0.01,0.01,0,0,0.19,0.12,0.12,0.05,0.01,0,0.21,0.14,0.02,Dang et al. (2018),10,10.1016/j.orggeochem.2018.02.008
008E,008E.wmrvnv7tf.10,Dang_2018_33,Lacustrine,30.44,112.45,wmrvnv7tf,16,16,8.6,NA,NA,NA,NA,NA,NA,0.05,0.06,0.01,0.01,0,0,0.14,0.18,0.11,0.08,0.01,0,0.18,0.14,0.03,Dang et al. (2018),10,10.1016/j.orggeochem.2018.02.008
008F,008F.wt7r0tjsg.10,Dang_2018_34,Lacustrine,30.79,117.1,wt7r0tjsg,16.1,16.1,8.6,NA,NA,NA,NA,NA,NA,0.050505051,0.04040404,0.01010101,0,0,0,0.191919192,0.131313131,0.090909091,0.04040404,0.01010101,0,0.262626263,0.151515152,0.02020202,Dang et al. (2018),10,10.1016/j.orggeochem.2018.02.008
0090,0090.wteetehst.10,Dang_2018_35,Lacustrine,31.57,117.67,wteetehst,16.2,16.2,8.7,NA,NA,NA,NA,NA,NA,0.05,0.04,0.01,0.01,0,0,0.19,0.1,0.11,0.06,0.01,0.01,0.22,0.16,0.03,Dang et al. (2018),10,10.1016/j.orggeochem.2018.02.008
